"1114","885","98","256","5"
"1115","378","950","312","1"
"1116","482","1179","486","5"
"1117","391","1225","70","3"
"1118","933","771","279","4"
"1119","870","287","358","1"
"1120","866","1707","93","4"
"1121","724","1177","931","2"
"1122","744","1514","147","2"
"1123","850","969","475","1"
"1124","57","831","101","2"
"1125","264","1941","757","5"
"1126","398","1282","327","3"
"1127","988","1307","446","4"
"1128","896","151","792","3"
"1129","624","894","259","2"
"1130","867","527","278","3"
"1131","498","1611","639","5"
"1132","659","511","11","5"
"1133","405","714","9","2"
"1134","949","308","945","4"
"1135","85","1614","703","2"
"1136","470","728","1","3"
"1137","256","1742","990","3"
"1138","977","169","779","2"
"1139","210","248","354","4"
"1140","306","189","616","3"
"1141","247","399","599","2"
"1142","794","1067","182","4"
"1143","969","1130","102","5"
"1144","645","1134","926","4"
"1145","129","496","280","2"
"1146","23","843","407","3"
"1147","837","1035","531","1"
"1148","916","568","388","2"
"1149","916","1072","778","4"
"1150","213","124","203","1"
"1151","723","1445","273","5"
"1152","429","1192","265","3"
"1153","882","582","320","4"
"1154","337","42","324","4"
"1155","47","222","972","1"
"1156","344","1038","280","2"
"1157","520","721","805","5"
"1158","795","1182","480","1"
"1159","969","1755","424","4"
"1160","903","1574","110","1"
"1161","873","254","887","2"
"1162","264","1592","687","5"
"1163","30","718","820","1"
"1164","186","1062","558","5"
"1165","85","1613","88","2"
"1166","133","1722","363","5"
"1167","371","728","122","2"
"1168","343","1944","286","1"
"1169","785","1186","555","3"
"1170","89","560","682","2"
"1171","618","1995","502","2"
"1172","652","1319","299","1"
"1173","935","132","759","2"
"1174","143","177","711","2"
"1175","955","220","345","5"
"1176","154","1276","158","5"
"1177","320","935","787","1"
"1178","301","913","999","5"
"1179","37","999","371","1"
"1180","65","1399","858","2"
"1181","405","637","780","2"
"1182","321","225","339","3"
"1183","111","962","585","4"
"1184","12","532","947","5"
"1185","870","83","997","1"
"1186","919","1276","849","5"
"1187","267","244","624","4"
"1188","352","12","233","1"
"1189","665","1124","413","1"
"1190","917","1870","165","5"
"1191","691","347","446","1"
"1192","571","968","535","3"
"1193","990","225","437","4"
"1194","964","1722","363","1"
"1195","26","1354","388","2"
"1196","52","40","114","1"
"1197","921","225","339","4"
"1198","126","205","545","4"
"1199","518","1562","39","4"
"1200","584","427","377","4"
"1201","13","1282","256","3"
"1202","380","219","624","4"
"1203","182","981","191","3"
"1204","189","653","298","5"
"1205","947","754","149","5"
"1206","275","1979","323","1"
"1207","351","257","839","2"
"1208","886","758","889","2"
"1209","920","1763","706","1"
"1210","590","1378","661","4"
"1211","696","591","459","3"
"1212","220","345","841","1"
"1213","862","1973","879","3"
"1214","621","1703","88","3"
"1215","954","373","844","3"
"1216","578","1507","921","4"
"1217","592","29","706","1"
"1218","191","80","174","5"
"1219","385","1196","242","2"
"1220","773","1055","299","2"
"1221","635","1385","53","4"
"1222","876","445","625","2"
"1223","498","743","829","1"
"1224","512","220","242","5"
"1225","746","878","576","4"
"1226","325","1449","703","5"
"1227","162","634","66","3"
"1228","581","869","585","2"
"1229","130","576","578","3"
"1230","271","1177","985","1"
"1231","626","1305","295","1"
"1232","832","868","956","2"
"1233","29","351","893","1"
"1234","708","129","737","5"
"1235","648","64","698","1"
"1236","320","1621","926","1"
"1237","803","1030","146","5"
"1238","401","1743","396","4"
"1239","121","1485","528","4"
"1240","705","39","970","2"
"1241","576","1438","313","4"
"1242","190","659","51","1"
"1243","113","332","669","5"
"1244","621","1059","713","2"
"1245","555","1461","48","2"
"1246","551","592","487","1"
"1247","164","1662","929","3"
"1248","898","1757","71","3"
"1249","565","1288","453","4"
"1250","590","1864","472","2"
"1251","475","496","243","4"
"1252","158","1318","843","1"
"1253","188","83","997","2"
"1254","220","0","997","4"
"1255","906","1274","117","4"
"1256","198","1978","70","4"
"1257","110","1098","243","5"
"1258","714","1893","145","5"
"1259","174","7","577","5"
"1260","122","1782","333","4"
"1261","4","117","58","4"
"1262","222","714","133","5"
"1263","233","351","896","1"
"1264","975","1325","116","4"
"1265","160","1731","441","5"
"1266","959","1385","53","1"
"1267","626","360","542","3"
"1268","943","1261","327","5"
"1269","104","1315","649","2"
"1270","956","895","895","3"
"1271","244","12","18","2"
"1272","650","1834","171","2"
"1273","764","1273","810","5"
"1274","276","60","289","4"
"1275","647","1028","769","1"
"1276","130","1537","502","1"
"1277","348","1172","979","3"
"1278","934","158","960","1"
"1279","95","638","268","3"
"1280","758","201","145","3"
"1281","947","817","998","4"
"1282","157","101","815","3"
"1283","390","1990","591","3"
"1284","293","1442","657","3"
"1285","42","698","843","2"
"1286","644","248","406","2"
"1287","417","285","281","4"
"1288","516","1249","357","3"
"1289","531","661","865","2"
"1290","378","400","178","1"
"1291","340","19","861","4"
"1292","293","1861","241","4"
"1293","408","1911","347","4"
"1294","917","1617","103","3"
"1295","238","756","772","4"
"1296","378","1604","366","4"
"1297","105","1141","532","5"
"1298","200","26","234","3"
"1299","922","1461","48","2"
"1300","914","80","174","5"
"1301","452","1547","107","1"
"1302","922","794","403","3"
"1303","128","334","509","3"
"1304","127","1836","989","1"
"1305","19","1036","375","1"
"1306","107","406","153","1"
"1307","991","1796","542","2"
"1308","91","1704","429","5"
"1309","195","790","827","3"
"1310","284","866","924","5"
"1311","978","224","345","4"
"1312","54","106","109","5"
"1313","465","1300","63","4"
"1314","448","385","924","3"
"1315","239","399","599","3"
"1316","784","300","172","1"
"1317","574","962","585","1"
"1318","833","1515","845","1"
"1319","75","42","324","1"
"1320","867","1546","691","2"
"1321","78","1051","816","3"
"1322","37","1565","826","5"
"1323","60","520","374","1"
"1324","964","459","195","3"
"1325","738","714","9","3"
"1326","238","427","58","5"
"1327","378","1407","41","5"
"1328","943","322","379","2"
"1329","70","1068","270","5"
"1330","475","715","752","1"
"1331","609","984","610","5"
"1332","946","302","574","2"
"1333","639","1267","175","5"
"1334","360","672","17","4"
"1335","150","1175","153","5"
"1336","7","1233","528","4"
"1337","399","1068","270","3"
"1338","709","222","752","4"
"1339","778","1546","691","3"
"1340","639","118","730","2"
"1341","923","459","195","5"
"1342","146","990","882","4"
"1343","981","1887","778","5"
"1344","719","1293","826","1"
"1345","167","270","761","4"
"1346","948","1535","96","1"
"1347","134","1158","286","1"
"1348","606","1677","23","5"
"1349","380","1360","386","2"
"1350","623","1576","416","4"
"1351","175","542","847","5"
"1352","404","250","190","3"
"1353","82","1040","981","1"
"1354","812","98","880","5"
"1355","341","1380","432","1"
"1356","341","1638","791","2"
"1357","312","1690","526","5"
"1358","475","1163","465","3"
"1359","122","1461","48","2"
"1360","888","353","199","2"
"1361","422","1841","297","2"
"1362","289","1201","577","4"
"1363","321","717","25","4"
"1364","684","557","54","3"
"1365","147","158","270","5"
"1366","576","150","386","2"
"1367","500","1279","275","5"
"1368","381","13","324","1"
"1369","58","1721","297","2"
"1370","281","118","730","5"
"1371","870","1414","303","2"
"1372","776","714","133","1"
"1373","507","1338","532","3"
"1374","512","1648","1","2"
"1375","334","38","563","4"
"1376","702","1132","895","1"
"1377","57","1146","210","3"
"1378","432","620","458","2"
"1379","321","201","420","5"
"1380","815","167","570","1"
"1381","510","353","199","2"
"1382","834","1109","305","5"
"1383","708","325","895","5"
"1384","748","1861","385","2"
"1385","428","645","468","1"
"1386","583","1543","841","4"
"1387","27","34","198","4"
"1388","552","1130","877","4"
"1389","366","672","763","3"
"1390","771","1691","715","1"
"1391","894","392","793","2"
"1392","947","176","258","3"
"1393","799","1332","873","4"
"1394","621","1134","620","3"
"1395","539","388","986","1"
"1396","547","83","448","5"
"1397","792","100","582","2"
"1398","714","1872","222","5"
"1399","744","1695","71","2"
"1400","77","1539","257","3"
"1401","937","1682","205","2"
"1402","989","1537","897","3"
"1403","413","491","75","2"
"1404","161","1215","948","1"
"1405","232","1306","106","5"
"1406","218","1355","670","3"
"1407","947","100","395","2"
"1408","510","659","51","3"
"1409","509","1629","435","4"
"1410","574","844","450","2"
"1411","821","1303","409","5"
"1412","28","1175","153","3"
"1413","881","1573","660","1"
"1414","835","1993","960","4"
"1415","750","164","824","3"
"1416","552","1953","49","1"
"1417","99","1823","281","1"
"1418","845","1702","97","1"
"1419","98","1288","506","1"
"1420","827","1731","441","5"
"1421","349","1730","121","4"
"1422","174","1941","319","1"
"1423","947","1189","256","2"
"1424","336","22","577","1"
"1425","928","479","349","3"
"1426","174","22","255","5"
"1427","81","841","199","4"
"1428","895","1380","432","4"
"1429","884","685","651","2"
"1430","887","393","92","2"
"1431","363","459","76","5"
"1432","232","158","270","5"
"1433","71","741","218","1"
"1434","733","360","266","2"
"1435","569","1000","879","1"
"1436","315","113","542","1"
"1437","909","959","660","2"
"1438","40","854","416","1"
"1439","652","116","406","4"
"1440","321","341","291","2"
"1441","760","1757","542","1"
"1442","609","29","949","4"
"1443","531","1111","926","5"
"1444","145","593","326","2"
"1445","364","999","371","5"
"1446","832","643","332","5"
"1447","339","579","327","3"
"1448","831","1534","236","5"
"1449","694","539","714","4"
"1450","697","1755","947","3"
"1451","444","505","273","5"
"1452","869","1448","898","1"
"1453","908","1344","724","2"
"1454","486","471","63","5"
"1455","368","270","761","1"
"1456","807","1451","672","1"
"1457","689","481","244","2"
"1458","500","1448","898","1"
"1459","687","72","476","4"
"1460","323","620","141","5"
"1461","704","1181","656","2"
"1462","228","1461","48","4"
"1463","142","1179","486","4"
"1464","462","749","160","1"
"1465","286","1669","883","4"
"1466","623","1895","523","2"
"1467","210","1028","769","2"
"1468","59","1023","381","1"
"1469","448","1956","541","4"
"1470","838","237","658","2"
"1471","168","548","929","1"
"1472","54","1405","847","4"
"1473","951","910","943","3"
"1474","777","1732","841","3"
"1475","836","1124","413","1"
"1476","982","386","639","5"
"1477","516","316","724","1"
"1478","769","1739","225","5"
"1479","951","189","616","1"
"1480","859","1098","243","4"
"1481","331","153","830","3"
"1482","615","300","694","4"
"1483","729","1203","765","3"
"1484","611","63","644","5"
"1485","479","1151","183","1"
"1486","176","1124","413","1"
"1487","51","118","803","2"
"1488","389","1083","869","2"
"1489","994","383","780","4"
"1490","530","1712","346","3"
"1491","280","949","211","1"
"1492","940","1273","579","2"
"1493","410","1756","928","4"
"1494","147","900","361","4"
"1495","729","478","402","2"
"1496","579","685","651","4"
"1497","536","1779","424","4"
"1498","929","325","19","2"
"1499","882","114","268","5"
"1500","699","1238","216","1"
"1501","377","835","155","4"
"1502","562","1015","893","3"
"1503","929","625","989","4"
"1504","406","617","852","1"
"1505","885","0","997","4"
"1506","215","1770","396","3"
"1507","835","1975","98","1"
"1508","148","1818","191","4"
"1509","655","1937","78","4"
"1510","431","638","268","4"
"1511","473","1782","815","3"
"1512","228","1547","249","4"
"1513","743","1665","556","2"
"1514","194","325","19","3"
"1515","562","561","819","1"
"1516","890","1128","378","2"
"1517","856","1274","117","2"
"1518","794","1518","291","4"
"1519","606","388","445","4"
"1520","48","1352","587","2"
"1521","656","1652","733","3"
"1522","941","72","316","2"
"1523","275","1982","740","4"
"1524","625","372","125","3"
"1525","337","984","221","2"
"1526","539","1651","199","5"
"1527","121","934","391","1"
"1528","644","959","660","5"
"1529","15","1562","39","5"
"1530","620","0","997","5"
"1531","812","874","691","2"
"1532","497","1515","368","5"
"1533","118","177","887","1"
"1534","496","1406","779","3"
"1535","801","776","908","3"
"1536","866","129","737","2"
"1537","464","239","9","3"
"1538","144","754","999","3"
"1539","395","1990","591","5"
"1540","454","993","413","4"
"1541","480","934","297","3"
"1542","505","1557","452","2"
"1543","397","1348","315","3"
"1544","554","1536","527","3"
"1545","692","1267","175","1"
"1546","840","661","865","2"
"1547","974","653","298","1"
"1548","3","1619","976","4"
"1549","973","805","864","1"
"1550","227","420","561","1"
"1551","354","1127","168","1"
"1552","974","1206","845","5"
"1553","872","1348","529","3"
"1554","341","1318","843","4"
"1555","464","659","655","3"
"1556","153","1238","128","5"
"1557","658","539","714","3"
"1558","996","118","730","5"
"1559","960","26","26","5"
"1560","321","1960","106","3"
"1561","174","989","673","2"
"1562","694","1403","238","3"
"1563","82","1315","649","3"
"1564","721","1972","724","5"
"1565","546","567","839","2"
"1566","847","1557","992","1"
"1567","383","813","534","1"
"1568","411","1662","929","1"
"1569","67","1733","312","3"
"1570","161","3","482","5"
"1571","369","1996","131","4"
"1572","305","1546","691","3"
"1573","923","268","150","1"
"1574","330","714","133","4"
"1575","137","1766","55","2"
"1576","457","357","964","4"
"1577","429","135","531","1"
"1578","424","16","938","4"
"1579","653","1094","541","3"
"1580","6","1446","398","5"
"1581","943","74","427","5"
"1582","991","146","676","5"
"1583","148","1893","145","2"
"1584","616","1738","729","3"
"1585","256","445","625","4"
"1586","639","124","203","2"
"1587","200","1642","588","2"
"1588","740","205","505","3"
"1589","709","1941","319","1"
"1590","545","1449","777","5"
"1591","489","943","300","4"
"1592","815","1609","705","4"
"1593","227","280","142","3"
"1594","80","1344","724","5"
"1595","449","1108","534","4"
"1596","104","386","639","1"
"1597","10","537","922","1"
"1598","727","818","281","5"
"1599","618","1446","416","3"
"1600","850","48","210","2"
"1601","899","870","218","4"
"1602","947","478","402","3"
"1603","742","1642","588","3"
"1604","461","563","652","2"
"1605","886","1411","841","5"
"1606","907","1721","773","2"
"1607","424","288","248","3"
"1608","38","1153","570","5"
"1609","211","1666","228","2"
"1610","660","1332","122","2"
"1611","993","496","280","1"
"1612","452","1438","313","2"
"1613","117","859","882","4"
"1614","298","1979","546","5"
"1615","813","502","48","2"
"1616","178","360","266","1"
"1617","517","312","545","2"
"1618","186","1390","727","2"
"1619","741","151","137","3"
"1620","724","80","709","3"
"1621","479","278","3","4"
"1622","980","888","139","2"
"1623","60","413","12","5"
"1624","695","51","671","2"
"1625","823","756","137","4"
"1626","307","1267","175","3"
"1627","575","124","17","4"
"1628","733","903","9","2"
"1629","840","236","673","4"
"1630","366","772","673","1"
"1631","894","1021","506","4"
"1632","404","75","454","1"
"1633","415","176","258","5"
"1634","210","471","63","5"
"1635","927","92","624","1"
"1636","193","1953","840","4"
"1637","424","880","638","2"
"1638","353","1790","881","1"
"1639","650","1848","784","3"
"1640","879","1379","736","3"
"1641","121","894","259","5"
"1642","806","1072","578","3"
"1643","554","503","712","2"
"1644","298","758","889","3"
"1645","531","363","375","3"
"1646","193","489","79","1"
"1647","951","964","463","1"
"1648","251","494","134","2"
"1649","109","1592","687","5"
"1650","114","1807","821","5"
"1651","888","563","652","3"
"1652","375","347","362","4"
"1653","632","116","19","1"
"1654","267","1273","579","3"
"1655","948","1033","906","2"
"1656","17","748","677","4"
"1657","550","1807","821","4"
"1658","670","131","433","5"
"1659","334","571","314","4"
"1660","940","1720","649","1"
"1661","37","1911","347","5"
"1662","130","0","66","5"
"1663","48","1059","713","3"
"1664","923","1796","150","1"
"1665","837","772","673","2"
"1666","137","1340","254","5"
"1667","959","151","792","4"
"1668","40","1406","545","4"
"1669","582","869","625","4"
"1670","159","561","515","1"
"1671","647","1773","603","4"
"1672","341","866","562","2"
"1673","162","1913","717","5"
"1674","184","39","970","4"
"1675","696","1186","711","3"
"1676","89","1757","71","1"
"1677","855","1889","986","1"
"1678","971","1539","257","4"
"1679","862","1972","724","4"
"1680","546","1771","498","3"
"1681","470","1556","701","1"
"1682","139","799","161","3"
"1683","223","818","281","5"
"1684","421","347","362","1"
"1685","876","302","674","3"
"1686","776","1172","680","5"
"1687","614","1333","516","3"
"1688","55","255","501","5"
"1689","818","1726","449","4"
"1690","992","1755","947","5"
"1691","86","289","543","4"
"1692","607","1739","163","2"
"1693","203","1978","238","3"
"1694","79","332","669","4"
"1695","596","1992","591","2"
"1696","442","1535","788","4"
"1697","209","1625","745","4"
"1698","307","100","582","2"
"1699","609","1818","191","1"
"1700","46","158","270","5"
"1701","81","1897","263","2"
"1702","9","1946","575","3"
"1703","283","1061","655","2"
"1704","584","80","174","5"
"1705","470","1847","77","3"
"1706","276","1773","603","2"
"1707","804","749","160","5"
"1708","466","278","668","2"
"1709","884","1823","281","3"
"1710","320","42","987","4"
"1711","167","266","595","5"
"1712","94","104","635","4"
"1713","533","1350","211","4"
"1714","680","1449","777","5"
"1715","153","167","947","2"
"1716","766","366","982","1"
"1717","206","481","821","5"
"1718","631","1605","81","3"
"1719","327","816","546","3"
"1720","388","489","189","2"
"1721","152","1038","788","1"
"1722","747","1396","768","3"
"1723","499","648","336","5"
"1724","210","1403","494","4"
"1725","617","224","58","3"
"1726","351","1566","614","4"
"1727","438","420","561","3"
"1728","82","106","584","4"
"1729","741","860","710","2"
"1730","756","882","987","2"
"1731","582","1625","745","5"
"1732","714","567","324","4"
"1733","360","1722","363","4"
"1734","660","961","613","2"
"1735","290","146","120","4"
"1736","191","1917","727","1"
"1737","490","1283","81","4"
"1738","913","758","630","4"
"1739","775","541","622","2"
"1740","873","52","47","2"
"1741","746","1766","55","5"
"1742","11","708","852","2"
"1743","931","1690","526","3"
"1744","973","537","922","3"
"1745","402","878","569","1"
"1746","183","1711","844","4"
"1747","10","592","135","4"
"1748","634","1995","477","4"
"1749","631","306","495","3"
"1750","154","1076","673","2"
"1751","989","1385","53","2"
"1752","308","1861","241","1"
"1753","400","1354","104","5"
"1754","599","227","528","3"
"1755","251","1671","788","1"
"1756","523","40","114","1"
"1757","51","1936","458","2"
"1758","525","1703","433","4"
"1759","27","1367","880","2"
"1760","365","422","116","2"
"1761","717","1438","69","3"
"1762","802","843","997","3"
"1763","267","1378","646","5"
"1764","323","1097","591","1"
"1765","494","690","405","5"
"1766","198","1030","775","3"
"1767","438","1882","617","1"
"1768","712","817","509","3"
"1769","104","1093","624","1"
"1770","683","689","90","5"
"1771","752","661","865","3"
"1772","878","1348","529","2"
"1773","473","189","616","1"
"1774","110","724","544","5"
"1775","437","1946","753","3"
"1776","65","1908","636","1"
"1777","729","931","991","1"
"1778","582","80","709","3"
"1779","535","203","320","1"
"1780","519","801","791","1"
"1781","397","479","124","4"
"1782","867","106","109","3"
"1783","781","1671","788","1"
"1784","824","649","998","2"
"1785","401","1633","23","2"
"1786","94","445","625","2"
"1787","275","952","56","2"
"1788","943","1043","461","2"
"1789","297","361","618","4"
"1790","261","1105","378","5"
"1791","309","832","398","4"
"1792","574","1784","484","4"
"1793","254","1434","968","1"
"1794","720","201","145","1"
"1795","973","1972","724","4"
"1796","957","243","752","5"
"1797","570","961","886","4"
"1798","119","1573","660","4"
"1799","738","415","464","4"
"1800","796","1306","106","1"
"1801","77","132","397","3"
"1802","782","474","480","4"
"1803","830","714","9","1"
"1804","441","778","686","3"
"1805","984","708","852","1"
"1806","968","777","485","1"
"1807","259","594","769","4"
"1808","705","1149","926","4"
"1809","59","968","119","1"
"1810","680","1894","954","2"
"1811","90","98","429","3"
"1812","588","1250","167","3"
"1813","713","1051","816","4"
"1814","45","97","259","2"
"1815","822","1051","816","1"
"1816","662","1434","968","4"
"1817","158","1764","64","4"
"1818","850","49","847","5"
"1819","930","821","863","4"
"1820","30","146","120","3"
"1821","45","854","416","4"
"1822","800","1646","164","1"
"1823","352","1312","119","5"
"1824","462","64","698","2"
"1825","436","201","145","3"
"1826","739","571","314","3"
"1827","441","332","371","5"
"1828","984","1823","998","5"
"1829","13","1899","596","5"
"1830","944","176","397","2"
"1831","589","907","344","5"
"1832","462","1024","898","3"
"1833","124","1638","495","2"
"1834","159","403","940","5"
"1835","136","1856","958","1"
"1836","898","1390","919","2"
"1837","557","560","108","1"
"1838","850","487","718","1"
"1839","673","1872","525","5"
"1840","707","1261","327","4"
"1841","660","48","210","3"
"1842","929","357","964","1"
"1843","488","800","157","5"
"1844","30","1730","246","4"
"1845","647","1742","990","4"
"1846","993","124","17","4"
"1847","89","1482","627","2"
"1848","360","531","535","1"
"1849","236","827","6","1"
"1850","725","104","218","1"
"1851","54","1243","39","2"
"1852","969","1023","381","2"
"1853","793","907","253","5"
"1854","484","1907","361","5"
"1855","94","903","166","2"
"1856","921","1882","617","4"
"1857","72","1690","215","5"
"1858","122","1054","267","2"
"1859","507","1045","902","4"
"1860","782","308","945","4"
"1861","48","28","470","5"
"1862","408","841","576","5"
"1863","413","388","445","1"
"1864","354","367","694","2"
"1865","247","526","585","1"
"1866","448","365","111","3"
"1867","929","1811","333","3"
"1868","848","1069","891","2"
"1869","484","888","996","3"
"1870","463","908","684","2"
"1871","440","1870","165","2"
"1872","931","135","531","5"
"1873","432","139","602","3"
"1874","573","1169","415","2"
"1875","408","1703","433","5"
"1876","109","80","174","4"
"1877","3","1650","388","5"
"1878","808","935","787","1"
"1879","966","832","816","3"
"1880","6","1329","421","2"
"1881","809","126","17","4"
"1882","236","1536","555","1"
"1883","546","674","302","5"
"1884","157","771","279","4"
"1885","152","1069","562","3"
"1886","881","522","246","2"
"1887","129","1564","892","3"
"1888","157","255","635","1"
"1889","366","1518","967","4"
"1890","127","1355","705","4"
"1891","872","80","708","1"
"1892","663","1451","672","4"
"1893","853","1350","904","2"
"1894","917","347","446","1"
"1895","876","575","680","5"
"1896","263","1146","210","1"
"1897","779","909","742","3"
"1898","561","969","475","4"
"1899","606","1619","484","1"
"1900","753","757","818","2"
"1901","4","226","530","1"
"1902","89","1253","528","2"
"1903","446","1614","703","2"
"1904","417","64","288","1"
"1905","137","1213","382","2"
"1906","869","449","490","5"
"1907","41","1864","860","1"
"1908","66","114","720","5"
"1909","971","1267","175","1"
"1910","651","1485","528","3"
"1911","23","964","463","1"
"1912","392","1306","106","1"
"1913","571","15","145","2"
"1914","486","1186","711","1"
"1915","646","768","585","4"
"1916","895","42","324","3"
"1917","880","1904","581","2"
"1918","403","1206","642","5"
"1919","885","959","660","1"
"1920","74","518","144","5"
"1921","163","201","420","3"
"1922","598","557","957","1"
"1923","597","554","624","1"
"1924","310","1971","332","3"
"1925","14","754","999","5"
"1926","236","491","408","3"
"1927","708","642","165","1"
"1928","32","289","543","4"
"1929","635","52","686","3"
"1930","716","405","517","3"
"1931","252","1739","225","2"
"1932","178","164","736","4"
"1933","114","1206","642","2"
"1934","238","931","991","1"
"1935","388","1784","484","2"
"1936","212","1434","968","1"
"1937","180","210","329","5"
"1938","893","617","520","1"
"1939","67","1898","31","3"
"1940","852","853","820","5"
"1941","852","1707","190","2"
"1942","451","1593","386","5"
"1943","205","1153","813","3"
"1944","996","1173","63","4"
"1945","794","1629","435","4"
"1946","138","76","672","2"
"1947","932","183","557","2"
"1948","237","1811","333","5"
"1949","799","69","923","4"
"1950","202","1033","206","3"
"1951","854","1071","515","2"
"1952","43","993","413","5"
"1953","316","1990","591","2"
"1954","596","154","938","3"
"1955","806","1735","633","4"
"1956","495","364","650","4"
"1957","21","676","241","4"
"1958","7","1946","575","5"
"1959","779","1841","297","5"
"1960","557","420","561","1"
"1961","613","288","248","2"
"1962","947","509","202","3"
"1963","376","1480","703","4"
"1964","640","1829","439","3"
"1965","513","1083","869","5"
"1966","2","593","326","4"
"1967","96","735","436","5"
"1968","894","708","331","4"
"1969","702","69","735","5"
"1970","16","280","97","2"
"1971","160","1053","777","3"
"1972","346","1608","442","5"
"1973","766","401","44","5"
"1974","697","1226","315","3"
"1975","57","1457","93","4"
"1976","130","1282","327","3"
"1977","653","1344","724","4"
"1978","932","728","122","4"
"1979","3","921","898","2"
"1980","910","1282","327","3"
"1981","373","909","742","3"
"1982","385","250","619","4"
"1983","176","1836","989","3"
"1984","215","220","345","4"
"1985","883","1953","840","5"
"1986","921","1968","816","4"
"1987","462","757","818","1"
"1988","664","1290","630","3"
"1989","589","1044","4","4"
"1990","321","1581","324","2"
"1991","481","924","725","1"
"1992","276","1056","62","5"
"1993","579","844","128","2"
"1994","561","1539","545","3"
"1995","429","352","2","1"
"1996","89","710","511","4"
"1997","586","922","395","2"
"1998","333","539","2","1"
"1999","285","1457","653","3"
"2000","291","1648","1","3"
"2001","434","330","56","4"
"2002","70","592","135","5"
"2003","397","1307","446","3"
"2004","407","805","864","2"
"2005","379","1197","770","1"
"2006","792","415","464","4"
"2007","549","1941","319","4"
"2008","472","16","41","2"
"2009","725","1897","878","3"
"2010","885","1990","591","2"
"2011","401","1614","734","5"
"2012","540","986","550","2"
"2013","702","1653","306","4"
"2014","191","585","274","3"
"2015","58","1605","796","4"
"2016","556","141","268","3"
"2017","147","1864","472","2"
"2018","712","1532","103","4"
"2019","838","8","546","2"
"2020","387","1652","733","5"
"2021","144","249","995","5"
"2022","92","1808","16","4"
"2023","528","1407","41","3"
"2024","552","1011","456","3"
"2025","592","347","362","5"
"2026","190","595","373","3"
"2027","306","607","752","1"
"2028","975","0","865","2"
"2029","237","1359","900","3"
"2030","432","1694","271","1"
"2031","830","782","63","2"
"2032","973","1000","610","3"
"2033","526","698","960","5"
"2034","45","1015","893","5"
"2035","773","741","218","2"
"2036","523","991","482","2"
"2037","618","160","907","5"
"2038","23","608","491","2"
"2039","176","1715","999","2"
"2040","831","1574","110","5"
"2041","663","109","103","5"
"2042","639","1312","5","3"
"2043","354","379","573","2"
"2044","565","169","779","3"
"2045","264","1584","504","5"
"2046","58","1879","546","2"
"2047","673","1671","775","5"
"2048","463","577","11","4"
"2049","649","1984","140","4"
"2050","989","1864","860","5"
"2051","143","1491","417","2"
"2052","648","809","556","2"
"2053","989","1414","214","4"
"2054","972","973","944","4"
"2055","302","474","545","4"
"2056","699","471","501","1"
"2057","619","1993","401","1"
"2058","509","1733","938","2"
"2059","808","250","619","5"
"2060","626","1019","729","4"
"2061","633","575","382","4"
"2062","166","320","233","3"
"2063","516","1056","62","5"
"2064","11","1889","986","3"
"2065","219","1581","498","5"
"2066","223","1968","261","2"
"2067","660","1695","71","4"
"2068","279","22","81","5"
"2069","33","1880","981","3"
"2070","540","772","939","3"
"2071","467","1240","36","4"
"2072","790","1011","456","2"
"2073","180","1075","294","1"
"2074","373","370","647","5"
"2075","961","302","674","4"
"2076","173","1233","528","1"
"2077","913","991","482","1"
"2078","291","627","22","5"
"2079","757","630","396","1"
"2080","688","72","316","2"
"2081","625","1109","615","2"
"2082","312","1588","91","2"
"2083","734","532","838","5"
"2084","889","236","402","2"
"2085","633","532","947","1"
"2086","254","51","671","3"
"2087","289","595","487","5"
"2088","773","1393","876","1"
"2089","231","625","989","5"
"2090","111","118","974","1"
"2091","677","743","829","4"
"2092","404","568","635","1"
"2093","535","1699","973","1"
"2094","871","790","444","1"
"2095","615","642","165","3"
"2096","954","729","377","5"
"2097","54","1847","77","3"
"2098","351","253","614","2"
"2099","895","8","546","3"
"2100","762","868","40","1"
"2101","344","1013","651","5"
"2102","621","1690","215","4"
"2103","791","1707","93","3"
"2104","525","496","280","3"
"2105","104","257","839","3"
"2106","85","1948","520","5"
"2107","975","345","841","5"
"2108","73","1171","988","2"
"2109","950","1731","441","2"
"2110","576","1782","333","1"
"2111","802","686","177","3"
"2112","235","809","272","5"
"2113","398","1153","813","3"
"2114","394","739","246","3"
"2115","868","1696","292","3"
"2116","64","1173","97","3"
"2117","148","332","669","2"
"2118","587","1171","423","5"
"2119","683","694","277","2"
"2120","132","1241","888","2"
"2121","498","1352","587","2"
"2122","573","1645","169","3"
"2123","605","1941","319","1"
"2124","847","1044","4","4"
"2125","75","690","588","1"
"2126","498","1274","875","3"
"2127","116","272","298","3"
"2128","925","201","420","2"
"2129","134","520","183","5"
"2130","374","16","932","4"
"2131","270","79","837","3"
"2132","278","1172","680","4"
"2133","633","459","76","2"
"2134","717","880","1","2"
"2135","479","683","805","3"
"2136","822","231","322","3"
"2137","919","776","633","4"
"2138","848","31","588","3"
"2139","530","870","218","4"
"2140","829","795","397","4"
"2141","823","1119","360","2"
"2142","399","785","827","2"
"2143","113","715","752","2"
"2144","383","800","960","1"
"2145","632","1872","525","5"
"2146","796","1407","29","3"
"2147","151","1463","890","5"
"2148","58","1021","48","3"
"2149","743","1764","61","4"
"2150","776","799","709","2"
"2151","151","1200","878","3"
"2152","507","1885","416","1"
